IsHTTPS,is_https,HasFavicon,has_favicon,Robots,is_responsive,domain_typo_indicators,has_robots_txt,has_description,form_complexity,external_resource_ratio,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,label
1,1,1,1,0,1,0,0,1,2,0.483146067,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.568965517,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.536764706,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,1,0.418604651,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.507954545,1,87.5,87.5,1
1,1,1,1,0,0,0,0,1,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.219387755,1,75.0,75.0,1
1,1,1,1,0,1,0,0,1,0,0.365079365,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.439393939,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.525233645,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,3,0.086206897,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.345864662,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.534246575,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,0,0.207317073,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.381578947,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.071428571,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,98.14814815,0
1,1,1,1,0,1,0,0,1,1,0.264150943,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.514705882,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.655629139,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,2,0.538793103,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.8,1,0.0,0.0,0
1,1,0,0,0,0,0,0,1,2,0.20113852,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,2,0.043478261,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.5,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,1,0.535885167,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.25,1,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,1,0.664974619,1,100.0,100.0,1
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,0,1,0.441176471,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.126126126,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.373134328,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.5125,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,0,0.967213115,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.486486486,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.516831683,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.118518519,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.514450867,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,1,0.492753623,1,100.0,100.0,1
0,0,0,0,1,0,0,1,0,0,0.875,1,100.0,100.0,0
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,1,1,0,0,0,0,1,2,0.509803922,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.534798535,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.038216561,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,0,0,0,0,2,0.507274283,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,0,0,0,0,2,0.333333333,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.122065728,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.147286822,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,2,0.572327044,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.470241988,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,2,0.457725948,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.177419355,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,84.61538462,84.61538462,0
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,100.0,0
0,0,1,1,0,1,0,0,1,0,1.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.256097561,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.382352941,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.8,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.441860465,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.482587065,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.019047619,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.503184713,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,2,0.528205128,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.5,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,0,3.846153846,3.846153846,0
1,1,1,1,0,1,0,0,1,1,0.230769231,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.5,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.53909465,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.517241379,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.097902098,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.111111111,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.496825397,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.345070423,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.349206349,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,2,1.0,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.339869281,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.206349206,1,100.0,100.0,1
1,1,1,1,1,0,0,1,0,2,0.485714286,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,1,1,0.560344828,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.714285714,1,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.49127182,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.223300971,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.255813953,1,100.0,100.0,1
0,0,1,1,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.590909091,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,2,0.462962963,1,0.0,0.0,1
1,1,1,1,0,0,0,0,0,1,0.528455285,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.888888889,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.305084746,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,3,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.358974359,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,0.041666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,1,0.666666667,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.076923077,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.509915014,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.258064516,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,0,0.507246377,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,0,1.0,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,2,0.527932961,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.108108108,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.5,1,100.0,100.0,1
0,0,1,1,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.086956522,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.525423729,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,1,0.50802139,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.252631579,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,3,0.152542373,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.75,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,0,0.428571429,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.380681818,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,1,0.189440994,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,8.333333333,8.333333333,0
1,1,1,1,0,1,0,0,0,3,0.804878049,1,0.0,0.0,1
1,1,1,1,1,1,0,1,0,0,0.515337423,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.033707865,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.375,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.981132075,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.875,1,100.0,100.0,1
0,0,0,0,1,1,0,1,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,0,1,0.48,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,3,0.208791209,1,87.5,87.5,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.191489362,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.347826087,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,3,0.276315789,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.151351351,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.465493284,1,0.0,0.0,1
0,0,0,0,1,0,0,1,1,1,0.615384615,1,66.66666667,66.66666667,0
1,1,1,1,1,1,0,1,1,1,0.506134969,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.25,1,84.61538462,84.61538462,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.551351351,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,0,0.061728395,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.622222222,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,1.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,2,0.514240506,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,2,0.519417476,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.555555556,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,3,0.525878004,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.512450852,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.510948905,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,2,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,83.33333333,83.33333333,0
1,1,0,0,1,1,0,1,1,3,0.464220183,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.535211268,1,100.0,100.0,1
1,1,1,1,1,0,0,1,0,1,0.16,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,0,0,0,1,0,0.253731343,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.534883721,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.528985507,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,0,0,1,0,1,0.518617021,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.48,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.4,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.522292994,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,3,0.215053763,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,3,0.769911504,1,91.66666667,91.66666667,1
1,1,1,1,1,1,0,1,1,1,0.054545455,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.496875,1,80.0,80.0,1
1,1,0,0,1,1,0,1,0,2,0.50974026,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,1,0.491803279,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,0,0,0,1,0,1.0,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.269230769,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.097435897,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,0,0,0,1,1,0.80952381,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.493243243,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.503198294,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,0,0.061349693,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,1,2,0.463414634,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.045045045,1,85.71428571,85.71428571,1
1,1,1,1,1,1,0,1,0,1,0.28,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.205128205,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.552941176,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.503875969,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.052631579,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,1,0.224489796,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,1,0.470967742,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,2,0.8,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.533980583,1,92.0,92.0,1
1,1,1,1,0,1,0,0,0,0,0.822222222,1,0.0,0.0,1
1,1,1,1,0,0,0,0,1,0,1.0,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,3,0.088888889,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,1,0.468085106,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.462962963,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.483660131,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.95,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,100.0,0
1,1,0,0,1,1,0,1,1,0,0.769230769,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.05,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.558375635,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.519337017,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.509803922,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.502664298,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.169779287,0
1,1,1,1,1,1,0,1,1,1,0.530864198,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,1,1,0,1,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,1,0.535714286,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.515463918,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,3,0.142857143,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.478947368,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,0,1,0.534883721,1,100.0,100.0,1
1,1,0,0,1,0,0,1,0,0,0.5,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.132653061,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.506203474,1,77.77777778,77.77777778,1
1,1,0,0,0,0,0,0,0,0,0.84,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,3,0.486111111,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.408163265,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.528571429,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.090909091,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.518518519,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.487179487,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.26984127,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.502362205,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,3,0.507276507,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.069105691,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,0,0.527777778,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.423529412,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,2,0.095149254,1,66.66666667,66.66666667,1
0,0,0,0,0,0,0,0,0,2,1.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.237113402,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,2.564102564,1.587301587,0
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,2,0.128755365,1,0.0,0.0,1
1,1,1,1,0,0,0,0,0,0,0.514285714,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.333333333,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,1,0.519230769,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.030567686,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,0,0.666666667,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.061643836,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,0,0.497674419,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,1,0.358490566,1,0.0,0.0,1
1,1,0,0,0,0,0,0,1,2,0.503840246,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.373015873,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.0,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,0,0,0.151547492,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.523529412,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,0,0.286624204,1,0.0,0.0,1
1,1,1,1,1,0,0,1,1,0,0.51497006,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.438356164,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,2,0.138461538,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,1,1.0,1,0.0,100.0,0
1,1,1,1,0,1,0,0,1,2,0.257575758,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,0,0,0,0,1,0.59375,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.500662252,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,98.07692308,0
1,1,1,1,1,1,0,1,1,1,0.503685504,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.387755102,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,1,0.072164948,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.590909091,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.139705882,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.166089965,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.463414634,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.126436782,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.340425532,1,0.0,0.0,1
1,1,1,1,0,0,0,0,0,2,0.47107438,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.666666667,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.523809524,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.437229437,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.226415094,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,1,0.888888889,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,1.136363636,0
1,1,1,1,1,1,0,1,1,1,0.495652174,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,0,0.8,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,0,0,1.0,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.502617801,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.166666667,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.539215686,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.555555556,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.51754386,1,0.0,0.0,1
1,1,1,1,1,1,0,1,0,2,0.487179487,1,100.0,100.0,1
