URLLength,DomainLength,TLD_known,CharContinuationRate,LetterRatioInURL,SpacialCharRatioInURL,NoOfSubDomain,IsHTTPS,HasObfuscation,ObfuscationRatio,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,title_has_suspicious_words,title_has_numbers,title_word_count,title_char_count,title_exclamation_count,title_question_count,has_robots_txt,has_description,is_https,has_favicon,is_responsive,url_has_secure_words,url_has_banking_words,form_complexity,external_resource_ratio,suspicious_score,label
35,14,1,0.08571428571428572,0.8,0.02857142857142857,0,1,1,0.2,0,0,0,0,0,1,2,0,2.8423709931771093,0.42857142857142855,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
137,15,1,0.0364963503649635,0.781021897810219,0.051094890510948905,0,0,1,0.1678832116788321,0,0,0,3,1,3,11,23,3.773557262275185,0.3333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120,24,0,0.03333333333333333,0.825,0.008333333333333333,2,1,1,0.06666666666666667,0,0,0,13,0,2,2,0,3.772055208874201,0.20833333333333334,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,13,0,0.05555555555555555,0.5,0.027777777777777776,2,0,1,0.2222222222222222,1,0,0,0,0,2,2,0,2.8731406795131336,0.0,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,14,0,0.17391304347826086,0.7391304347826086,0.043478260869565216,1,1,0,0.2608695652173913,0,0,0,0,0,1,1,0,3.182005814760214,0.21428571428571427,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,11,1,0.08333333333333333,0.7777777777777778,0.027777777777777776,0,1,1,0.19444444444444445,0,0,0,1,0,1,2,0,3.277613436819116,0.2727272727272727,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,15,1,0.0625,0.8125,0.015625,1,1,1,0.125,0,0,0,4,0,1,3,0,3.32323142879762,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
334,26,1,0.041916167664670656,0.7275449101796407,0.1317365269461078,0,0,1,0.09880239520958084,0,1,0,5,17,1,3,260,3.5654483718208247,0.38461538461538464,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,9,0,0.06896551724137931,0.7586206896551724,0.034482758620689655,0,0,0,0.20689655172413793,0,0,0,1,0,1,1,0,2.94770277922009,0.4444444444444444,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,31,0,0.06818181818181818,0.75,0.022727272727272728,1,0,1,0.13636363636363635,0,0,0,2,0,1,1,0,4.050970503935262,0.2903225806451613,0.0967741935483871,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,26,1,0.07894736842105263,0.47368421052631576,0.02631578947368421,1,1,1,0.15789473684210525,0,0,0,3,0,1,1,0,3.7192945256669785,0.11538461538461539,0.4230769230769231,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
88,49,1,0.056818181818181816,0.7954545454545454,0.011363636363636364,2,1,1,0.13636363636363635,0,0,0,3,0,5,3,0,4.101669732127093,0.2857142857142857,0.061224489795918366,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
26,17,0,0.15384615384615385,0.6923076923076923,0.038461538461538464,2,1,0,0.2692307692307692,0,0,0,1,0,2,1,0,3.4104172527605203,0.11764705882352941,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,21,1,0.06818181818181818,0.7954545454545454,0.022727272727272728,1,0,1,0.18181818181818182,0,0,0,0,0,2,2,0,3.5944656369614525,0.2857142857142857,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,15,0,0.125,0.75,0.03125,1,1,1,0.21875,0,0,0,1,0,1,2,0,3.1395722619867223,0.26666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,10,0,0.08695652173913043,0.6086956521739131,0.043478260869565216,0,1,1,0.2608695652173913,0,0,0,1,0,0,2,0,3.321928094887362,0.2,0.2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,24,1,0.08,0.86,0.02,1,1,0,0.14,0,0,0,0,0,1,2,0,3.772055208874201,0.20833333333333334,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,12,0,0.1,0.7,0.05,1,0,0,0.3,0,0,0,0,0,1,1,0,3.0849625007211556,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,23,1,0.06,0.86,0.02,1,1,1,0.14,0,0,0,0,0,2,1,0,3.4314134569803287,0.30434782608695654,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,16,1,0.0784313725490196,0.7450980392156863,0.0392156862745098,1,1,1,0.1568627450980392,0,0,0,0,1,2,2,0,3.452819531114783,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,24,1,0.08163265306122448,0.8163265306122449,0.02040816326530612,1,0,1,0.16326530612244897,0,0,0,1,0,2,2,0,3.772055208874201,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,20,0,0.10810810810810811,0.7567567567567568,0.02702702702702703,2,1,0,0.21621621621621623,0,0,0,1,0,2,2,0,3.546439344671015,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,16,1,0.041666666666666664,0.8333333333333334,0.020833333333333332,0,0,1,0.16666666666666666,0,0,0,0,0,1,3,0,3.625,0.375,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,13,1,0.06220095693779904,0.4880382775119617,0.04784688995215311,0,0,1,0.08133971291866028,0,0,0,0,1,1,4,133,3.238901256602631,0.38461538461538464,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,13,0,0.18181818181818182,0.7272727272727273,0.045454545454545456,1,1,0,0.2727272727272727,0,0,0,0,0,1,1,0,3.0269868333592873,0.07692307692307693,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,18,1,0.047619047619047616,0.7380952380952381,0.08333333333333333,1,1,1,0.2261904761904762,0,0,0,0,1,5,3,38,3.086048612313038,0.2777777777777778,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
132,16,1,0.12121212121212122,0.8712121212121212,0.03787878787878788,1,1,1,0.07575757575757576,0,0,0,0,2,2,2,83,3.0306390622295662,0.3125,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,9,1,0.0967741935483871,0.7741935483870968,0.03225806451612903,0,1,0,0.22580645161290322,0,0,0,0,0,0,3,0,2.94770277922009,0.2222222222222222,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
113,15,0,0.05309734513274336,0.7345132743362832,0.061946902654867256,1,0,1,0.1592920353982301,0,0,0,1,0,2,6,38,3.106890595608518,0.2,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,36,0,0.044444444444444446,0.7777777777777778,0.022222222222222223,4,1,1,0.2,0,0,0,1,0,4,1,0,3.916607904809985,0.2777777777777778,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,12,0,0.1111111111111111,0.7777777777777778,0.037037037037037035,0,1,0,0.2222222222222222,0,0,0,0,0,1,1,0,3.2516291673878226,0.4166666666666667,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,22,1,0.08888888888888889,0.8444444444444444,0.022222222222222223,1,1,0,0.15555555555555556,0,0,0,0,0,2,1,0,3.334209459448049,0.22727272727272727,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,21,0,0.05405405405405406,0.581081081081081,0.013513513513513514,2,0,1,0.10810810810810811,0,0,0,1,0,2,2,0,3.8801799226757367,0.2857142857142857,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,33,1,0.028985507246376812,0.8260869565217391,0.014492753623188406,2,1,1,0.14492753623188406,0,0,0,1,0,2,4,0,3.8539634370813545,0.36363636363636365,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,18,1,0.07818930041152264,0.49794238683127573,0.0411522633744856,0,0,1,0.06995884773662552,0,0,0,0,1,1,4,165,3.4613201402110083,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,37,1,0.038461538461538464,0.7692307692307693,0.019230769230769232,2,0,1,0.15384615384615385,0,0,0,0,0,3,1,0,3.871351338484979,0.35135135135135137,0.05405405405405406,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,23,0,0.06060606060606061,0.6363636363636364,0.030303030303030304,3,0,1,0.24242424242424243,0,0,0,0,0,3,1,0,3.6211755429194716,0.2608695652173913,0.17391304347826086,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,11,0,0.15625,0.75,0.03125,1,1,0,0.21875,0,0,0,1,0,1,2,0,2.663532754804255,0.2727272727272727,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,18,0,0.08888888888888889,0.7555555555555555,0.022222222222222223,2,0,1,0.2222222222222222,0,0,0,1,0,3,3,0,3.3082708345352603,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,21,1,0.03676470588235294,0.8602941176470589,0.014705882352941176,1,0,1,0.08823529411764706,0,0,0,1,0,2,5,69,3.7849418274376423,0.19047619047619047,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,29,1,0.03773584905660377,0.6981132075471698,0.03773584905660377,1,1,1,0.16981132075471697,0,0,0,0,0,1,4,0,3.8404025467025056,0.3448275862068966,0.10344827586206896,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
45,16,0,0.08888888888888889,0.8,0.044444444444444446,1,1,1,0.17777777777777778,0,0,0,0,1,2,2,0,3.327819531114783,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,18,0,0.14814814814814814,0.7407407407407407,0.037037037037037035,2,1,0,0.25925925925925924,0,0,0,0,0,2,1,0,3.419381945646371,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,14,1,0.16129032258064516,0.7741935483870968,0.03225806451612903,1,1,1,0.22580645161290322,0,0,0,0,0,1,2,0,3.039148671903071,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,12,1,0.1,0.75,0.075,1,1,0,0.2,0,0,0,0,2,2,2,0,3.0220552088742,0.16666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,14,1,0.17391304347826086,0.7391304347826086,0.043478260869565216,1,1,0,0.2608695652173913,0,0,0,0,0,1,1,0,2.8073549220576046,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,15,1,0.15789473684210525,0.7894736842105263,0.02631578947368421,1,1,1,0.18421052631578946,0,0,0,1,0,1,2,0,3.189898095464287,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,14,1,0.18181818181818182,0.7272727272727273,0.045454545454545456,1,0,0,0.2727272727272727,0,0,0,0,0,1,1,0,2.9852281360342525,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,21,1,0.09302325581395349,0.813953488372093,0.023255813953488372,1,1,1,0.16279069767441862,0,0,0,1,0,1,2,0,3.403989446485262,0.23809523809523808,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,23,1,0.06976744186046512,0.8604651162790697,0.023255813953488372,0,1,1,0.13953488372093023,0,0,0,0,0,0,2,0,3.621175542919471,0.391304347826087,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
53,21,0,0.07547169811320754,0.8301886792452831,0.03773584905660377,2,1,0,0.1509433962264151,0,0,0,0,1,3,1,0,3.2728043273346197,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,30,1,0.05405405405405406,0.8108108108108109,0.02702702702702703,1,0,1,0.13513513513513514,0,0,0,1,0,1,0,0,3.831401845392172,0.36666666666666664,0.03333333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,23,1,0.08695652173913043,0.8478260869565217,0.021739130434782608,1,1,1,0.15217391304347827,0,0,0,0,0,2,1,0,3.6539967386657093,0.2608695652173913,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,44,0,0.056074766355140186,0.5607476635514018,0.028037383177570093,1,0,1,0.08411214953271028,0,0,0,1,0,2,1,42,4.072623663895163,0.29545454545454547,0.22727272727272727,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,24,1,0.07142857142857142,0.8428571428571429,0.014285714285714285,1,1,1,0.12857142857142856,0,0,0,2,0,2,3,0,3.7720552088742005,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,15,1,0.12195121951219512,0.8292682926829268,0.024390243902439025,1,1,1,0.17073170731707318,0,0,0,0,0,1,2,0,3.1898980954642866,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,18,1,0.10810810810810811,0.8108108108108109,0.02702702702702703,1,1,1,0.1891891891891892,0,0,0,0,0,2,1,0,3.4193819456463714,0.16666666666666666,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,28,1,0.0457516339869281,0.7973856209150327,0.013071895424836602,0,0,1,0.13725490196078433,0,0,0,4,1,7,10,0,3.529696439528413,0.42857142857142855,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,32,0,0.05454545454545454,0.5818181818181818,0.00909090909090909,1,1,1,0.1,0,0,0,0,0,1,6,0,4.288909765557392,0.1875,0.46875,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,12,0,0.10256410256410256,0.8205128205128205,0.02564102564102564,1,1,1,0.15384615384615385,0,0,0,1,0,1,1,0,2.8553885422075336,0.16666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,12,0,0.125,0.75,0.03125,1,0,1,0.25,0,0,0,0,0,1,3,0,2.688721875540867,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,20,1,0.0196078431372549,0.8627450980392157,0.0196078431372549,0,0,1,0.09803921568627451,0,0,0,3,1,1,5,0,3.6464393446710153,0.3,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,19,0,0.0975609756097561,0.7804878048780488,0.024390243902439025,2,1,1,0.1951219512195122,0,1,0,1,0,3,1,0,3.4316235658474294,0.21052631578947367,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,16,1,0.07407407407407407,0.7777777777777778,0.037037037037037035,0,0,0,0.2222222222222222,0,0,0,0,0,0,2,0,3.452819531114783,0.3125,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,34,1,0.058823529411764705,0.7843137254901961,0.0196078431372549,2,1,1,0.1568627450980392,0,0,0,0,0,3,1,0,4.29277019393699,0.23529411764705882,0.08823529411764706,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,25,0,0.05714285714285714,0.7714285714285715,0.02857142857142857,1,1,0,0.17142857142857143,0,0,0,1,0,1,1,0,3.9238561897747233,0.36,0.04,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,15,1,0.16666666666666666,0.75,0.041666666666666664,1,1,0,0.25,0,0,0,0,0,1,1,0,3.32323142879762,0.2,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,19,1,0.043478260869565216,0.8478260869565217,0.021739130434782608,0,0,1,0.15217391304347827,0,0,0,0,0,1,2,0,3.5368867237421666,0.3684210526315789,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,20,1,0.10526315789473684,0.8157894736842105,0.02631578947368421,1,1,1,0.18421052631578946,0,0,0,0,0,2,1,0,3.546439344671015,0.3,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,33,0,0.04,0.64,0.02,4,1,1,0.2,0,0,0,0,0,5,1,0,3.9424387261281417,0.18181818181818182,0.15151515151515152,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,15,1,0.08333333333333333,0.7916666666666666,0.041666666666666664,0,1,1,0.20833333333333334,0,0,0,0,0,0,1,0,3.189898095464287,0.26666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,16,1,0.07317073170731707,0.7804878048780488,0.024390243902439025,0,1,1,0.17073170731707318,0,0,0,0,0,1,2,0,3.577819531114783,0.3125,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,13,1,0.06666666666666667,0.7666666666666667,0.03333333333333333,0,0,1,0.16666666666666666,0,0,0,0,0,0,1,0,3.3927474104487847,0.23076923076923078,0.15384615384615385,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,20,1,0.03125,0.859375,0.015625,0,0,1,0.125,0,1,0,1,0,0,4,0,3.5464393446710156,0.3,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,14,1,0.13793103448275862,0.7931034482758621,0.034482758620689655,1,1,1,0.20689655172413793,0,0,0,0,0,1,1,0,3.182005814760214,0.14285714285714285,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,13,0,0.10526315789473684,0.7631578947368421,0.02631578947368421,2,1,1,0.23684210526315788,0,1,0,0,0,3,2,0,2.9689185639620974,0.07692307692307693,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,24,1,0.0625,0.75,0.03125,2,0,0,0.21875,0,0,0,1,0,2,1,0,3.855388542207534,0.20833333333333334,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,18,0,0.0379746835443038,0.5569620253164557,0.08016877637130802,2,0,1,0.1729957805907173,0,0,0,0,0,15,4,155,3.419381945646371,0.2777777777777778,0.1111111111111111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
113,18,1,0.02654867256637168,0.831858407079646,0.008849557522123894,1,0,1,0.12389380530973451,0,0,0,5,0,3,7,0,3.239097917988786,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,17,0,0.1935483870967742,0.8064516129032258,0.03225806451612903,1,1,1,0.1935483870967742,0,0,0,0,0,1,1,0,2.895423870280316,0.23529411764705882,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,20,1,0.08333333333333333,0.8055555555555556,0.027777777777777776,0,1,0,0.16666666666666666,0,0,0,1,0,0,2,0,3.621928094887362,0.3,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,26,1,0.11538461538461539,0.7884615384615384,0.019230769230769232,1,1,1,0.1346153846153846,0,0,0,1,0,2,1,0,3.8731406795131322,0.2692307692307692,0.11538461538461539,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
398,23,0,0.022613065326633167,0.7763819095477387,0.10552763819095477,1,0,1,0.17336683417085427,0,0,0,0,12,21,15,72,3.534219021180341,0.17391304347826086,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,22,0,0.1016949152542373,0.847457627118644,0.03389830508474576,1,1,1,0.13559322033898305,0,0,0,0,1,1,3,0,3.481714572986073,0.36363636363636365,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,10,0,0.07317073170731707,0.8048780487804879,0.024390243902439025,0,0,1,0.1951219512195122,0,0,0,0,0,0,4,0,2.9219280948873623,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,18,1,0.041666666666666664,0.5555555555555556,0.013888888888888888,0,0,1,0.08333333333333333,0,0,0,1,0,0,2,0,3.4193819456463714,0.4444444444444444,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
70,23,1,0.08571428571428572,0.8428571428571429,0.05714285714285714,0,0,1,0.12857142857142856,0,0,0,1,1,1,2,12,4.001822825622231,0.2608695652173913,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
76,24,1,0.05263157894736842,0.868421052631579,0.013157894736842105,0,0,1,0.11842105263157894,0,0,0,1,0,0,5,0,3.834962500721156,0.3333333333333333,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,12,1,0.04195804195804196,0.8321678321678322,0.006993006993006993,1,1,1,0.055944055944055944,0,0,0,16,0,1,3,0,3.0220552088742,0.08333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,15,1,0.06299212598425197,0.7952755905511811,0.007874015748031496,1,1,1,0.07874015748031496,0,0,0,3,0,1,5,0,2.973557262275185,0.3333333333333333,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,16,0,0.07692307692307693,0.7307692307692307,0.038461538461538464,1,0,1,0.2692307692307692,0,0,0,0,0,1,2,0,3.202819531114783,0.375,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,21,0,0.058823529411764705,0.8235294117647058,0.029411764705882353,1,0,1,0.17647058823529413,0,0,0,0,0,1,1,0,4.011365041826378,0.23809523809523808,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,18,1,0.022556390977443608,0.8120300751879699,0.08270676691729323,0,0,1,0.06766917293233082,0,1,0,1,7,1,3,0,3.6835423624332306,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,14,0,0.17391304347826086,0.6956521739130435,0.043478260869565216,2,1,1,0.30434782608695654,0,0,0,0,0,2,1,0,2.9852281360342525,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,34,1,0.2222222222222222,0.6851851851851852,0.018518518518518517,1,0,1,0.2962962962962963,0,0,0,1,0,10,2,0,4.0796786498829745,0.4117647058823529,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,12,0,0.06896551724137931,0.7931034482758621,0.034482758620689655,0,0,1,0.20689655172413793,0,0,1,0,0,0,2,0,3.188721875540867,0.16666666666666666,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,14,1,0.10526315789473684,0.7368421052631579,0.05263157894736842,1,1,1,0.18421052631578946,0,0,0,0,1,2,1,0,3.182005814760214,0.35714285714285715,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,12,0,0.06363636363636363,0.7818181818181819,0.01818181818181818,1,0,1,0.15454545454545454,0,0,0,1,1,2,11,0,3.0220552088742005,0.4166666666666667,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,24,1,0.10810810810810811,0.8378378378378378,0.02702702702702703,1,1,1,0.16216216216216217,0,0,0,0,0,1,1,0,3.7091479170272454,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,24,1,0.0625,0.84375,0.015625,2,1,1,0.140625,0,0,0,1,0,2,3,0,3.6572682296173897,0.3333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,17,1,0.15384615384615385,0.7692307692307693,0.038461538461538464,1,1,0,0.23076923076923078,0,0,0,0,0,1,1,0,3.292770193936991,0.35294117647058826,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,33,1,0.03389830508474576,0.847457627118644,0.0423728813559322,1,1,1,0.11016949152542373,0,1,0,2,0,1,4,8,4.066677073707229,0.30303030303030304,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,16,1,0.09090909090909091,0.8181818181818182,0.030303030303030304,0,1,1,0.18181818181818182,0,0,0,0,0,0,2,0,3.452819531114783,0.375,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,19,0,0.057971014492753624,0.8405797101449275,0.014492753623188406,1,1,1,0.11594202898550725,0,0,0,3,0,1,3,0,3.4316235658474303,0.2631578947368421,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,16,1,0.08888888888888889,0.8222222222222222,0.044444444444444446,0,1,1,0.15555555555555556,0,0,0,0,1,1,2,0,3.375,0.3125,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,11,1,0.09090909090909091,0.7878787878787878,0.030303030303030304,0,1,1,0.21212121212121213,0,1,0,0,0,1,2,0,3.2776134368191165,0.2727272727272727,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,18,0,0.058823529411764705,0.8529411764705882,0.029411764705882353,0,1,1,0.14705882352941177,0,0,0,0,0,0,1,0,3.3921472236645345,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,22,1,0.08333333333333333,0.8333333333333334,0.020833333333333332,1,1,1,0.16666666666666666,0,0,0,0,0,1,3,0,3.481714572986073,0.22727272727272727,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,21,1,0.10526315789473684,0.7631578947368421,0.02631578947368421,1,1,0,0.18421052631578946,0,0,0,2,0,1,2,0,3.4632805178108104,0.23809523809523808,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
868,43,1,0.02880184331797235,0.7211981566820277,0.0587557603686636,4,1,1,0.06912442396313365,1,0,0,20,12,14,4,784,4.0741957898784324,0.3488372093023256,0.09302325581395349,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,13,0,0.0975609756097561,0.7804878048780488,0.04878048780487805,1,0,1,0.21951219512195122,0,0,0,0,0,2,2,0,3.180832987205441,0.15384615384615385,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
